,Unnamed: 0,Majority.protein.IDs,Protein.names,Gene.names,L3_4.old.L.OAF,L3_4.old.A.OAF,L3_4.old.P.OAF,L3_4.old.R.OAF,L3_4.old.L.IAF,L3_4.old.R.IAF,L3_4.old.L.IAF_NP,L3_4.old.A.IAF_NP,L3_4.old.P.IAF_NP,L3_4.old.R.IAF_NP,L3_4.old.NP,L3_4.Young.L.OAF,L3_4.young.A.OAF,L3_4.young.P.OAF,L3_4.young.R.OAF,L3_4.young.L.IAF,L3_4.young.R.IAF,L3_4.young.L.IAF_NP,L3_4.young.A.IAF_NP,L3_4.young.P.IAF_NP,L3_4.young.R.IAF_NP,L3_4.young.NP,L4_5.old.L.OAF,L4_5.old.A.OAF,L4_5.old.P.OAF,L4_5.old.R.OAF,L4_5.old.L.IAF,L4_5.old.R.IAF,L4_5.old.L.IAF_NP,L4_5.old.A.IAF_NP,L4_5.old.P.IAF_NP,L4_5.old.R.IAF_NP,L4_5.old.NP,L4_5.young.L.OAF,L4_5.young.A.OAF,L4_5.young.P.OAF,L4_5.young.R.OAF,L4_5.young.L.IAF,L4_5.young.R.IAF,L4_5.young.L.IAF_NP,L4_5.young.A.IAF_NP,L4_5.young.P.IAF_NP,L4_5.young.R.IAF_NP,L4_5.young.NP,L5_S1.old.L.OAF,L5_S1.old.A.OAF,L5_S1.old.P.OAF,L5_S1.old.R.OAF,L5_S1.old.L.IAF,L5_S1.old.R.IAF,L5_S1.old.L.IAF_NP,L5_S1.old.A.IAF_NP,L5_S1.old.P.IAF_NP,L5_S1.old.R.IAF_NP,L5_S1.old.NP,L5_S1.young.L.OAF,L5_S1.young.A.OAF,L5_S1.young.P.OAF,L5_S1.young.R.OAF,L5_S1.young.L.IAF,L5_S1.young.R.IAF,L5_S1.young.L.IAF_NP,L5_S1.young.A.IAF_NP,L5_S1.young.P.IAF_NP,L5_S1.young.R.IAF_NP,L5_S1.young.NP,Type
2502,2503,P35542,Serum amyloid A-4 protein,SAA4,24.7965,28.2122,31.9212,26.5545,31.0056,31.6393,29.7005,30.128,30.4421,29.0261,30.4097,25.7334,,,,,,,23.8072,,,,,29.0184,30.325,26.7187,,,29.176,27.9776,31.5547,,29.739,,,,,,,,,,,,,,28.8903,,,,,,,,,,,,,26.8588,,,,,,,nonMatrisome
2503,2504,Q9UBE0,"SUMO-activating enzyme subunit 1;SUMO-activating enzyme subunit 1, N-terminally processed",SAE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1337,,,,,,,,,,,,,,,,,,,nonMatrisome
2504,2505,Q15424,Scaffold attachment factor B1,SAFB,24.5863,24.9213,,25.1834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4374,,,,,,,,,,,,,,,,,,,nonMatrisome
2505,2506,Q9Y3Z3,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1,SAMHD1,27.1389,26.619,,27.8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4966,,,,,,,,26.6473,,,,,,,,,,,nonMatrisome
2506,2507,Q9Y512,Sorting and assembly machinery component 50 homolog,SAMM50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3588,,,,,,,,,,,nonMatrisome
2507,2508,Q9NR31,GTP-binding protein SAR1a,SAR1A,,,,,24.1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2508,2509,Q9Y6B6,GTP-binding protein SAR1b,SAR1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7665,,,,,,,,,,,nonMatrisome
2509,2510,P82979,SAP domain-containing ribonucleoprotein,SARNP,24.8586,25.0137,,24.1937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.845,,,,,,,,,,,nonMatrisome
2510,2511,P49591,"Serine--tRNA ligase, cytoplasmic",SARS,25.0917,25.7596,25.1403,24.8896,,,,,,,,,,,24.9099,,,,,,,,24.9282,24.5322,25.4642,,,,,,,,,,,,,,,,,,,25.9885,24.6599,,,24.6031,,,,,,,,24.6721,25.3263,24.8763,25.7945,,,,,,,,nonMatrisome
2511,2512,Q15020,Squamous cell carcinoma antigen recognized by T-cells 3,SART3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.984,,,,,,,,,nonMatrisome
2512,2513,Q9Y3A5,Ribosome maturation protein SBDS,SBDS,26.4239,24.951999999999998,,26.7473,,,,,,,,,25.9413,,,,,25.5978,,,,25.9011,26.1372,,,,26.4708,,25.8556,,,,26.0968,,26.5295,,25.5822,,,,,,,,26.5669,26.5997,,27.0324,,,,,,,,26.0878,,,,,,,27.3967,,,,nonMatrisome
2513,2514,Q6UWP8,Suprabasin,SBSN,,,,,,,,,,,,,,26.3819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2514,2515,Q8IVN8,Somatomedin-B and thrombospondin type-1 domain-containing protein,SBSPON,24.9242,26.6084,,25.9194,,,,,,,,26.8416,27.0592,,28.2842,,,,,25.4748,,,24.5012,,,,,,,,,,,27.4682,26.8417,,27.5313,,,,,,,,,,,23.271,,,,,,,,28.0296,27.2841,26.3246,25.8426,,,,,,,,NABA_ECM_GLYCOPROTEINS
2515,2516,Q6AZY7,Scavenger receptor class A member 3,SCARA3,,,,,,,,,,,,,,,,,,,,,,,22.766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2516,2517,Q14108,Lysosome membrane protein 2,SCARB2,24.951,25.2655,,,,,,26.6799,25.9116,,24.4821,,,,24.8306,,,,,,,25.3465,24.9861,,,,,,,,,,,,25.1728,,,,,,,,,,,,26.8959,25.8937,,,,,,,,,,,,,,,,,,,nonMatrisome
2517,2518,Q8WVM8,Sec1 family domain-containing protein 1,SCFD1,23.6948,25.2633,,23.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2518,2519,Q96PL1,Secretoglobin family 3A member 2,SCGB3A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2519,2520,Q9Y6U3,Adseverin,SCIN,24.3985,,26.0835,,26.3696,25.5414,25.8049,26.5509,24.585,26.6349,24.6082,27.3853,26.092,27.9209,26.4177,27.1802,25.898000000000003,26.4952,26.9417,26.5835,26.4201,26.2269,26.8019,27.015,27.3321,27.0688,28.8466,,,26.0729,26.5846,26.7065,,26.4683,26.2719,27.4703,27.4051,26.8949,27.8151,26.4862,,26.5444,26.8882,26.0932,27.4447,25.9664,26.62,23.7016,27.4231,26.5142,27.4794,27.0423,25.9903,27.4082,27.0195,25.9204,25.465,27.2566,27.461,27.3829,27.9713,,27.2703,,,26.2628,nonMatrisome
2520,2521,P22307,Non-specific lipid-transfer protein,SCP2,28.0995,27.7733,,,27.9036,27.4937,,,27.8783,,,,,,,28.0026,,,,,,,28.0417,27.8264,,,27.901,,,,,,,,,,,,,,,,,,,,,28.7619,,,,28.1074,,,,,,,,,,,,,,,nonMatrisome
2521,2522,Q9HB40,Retinoid-inducible serine carboxypeptidase,SCPEP1,,23.7938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2522,2523,O75711,Scrapie-responsive protein 1,SCRG1,25.8035,23.6765,27.4226,,25.8462,27.1449,27.1812,27.4078,27.71,28.2185,27.1422,27.3758,26.3737,26.726999999999997,,27.5483,29.5687,28.7934,28.5257,27.6755,28.6848,26.6074,25.3825,27.0595,25.9943,27.699,28.3957,27.7367,27.319000000000003,27.3584,26.4212,27.1109,27.0394,26.3266,28.2557,26.9291,27.4386,27.704,29.0944,27.9676,28.2612,26.5213,28.9945,28.0597,27.7816,26.9682,27.1377,,28.3649,27.712,,28.816,28.0415,28.7159,28.0438,26.7709,23.9596,,27.6259,28.1948,28.2395,27.5857,28.0281,29.2876,,28.1362,nonMatrisome
2523,2524,Q12765,Secernin-1,SCRN1,25.6442,26.1942,,25.858,,,,,,,,,26.3236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2799,,,,,,,,25.0943,25.9521,,,,,,,,,,nonMatrisome
2524,2525,Q96FV2,Secernin-2,SCRN2,24.6322,,,25.4634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2525,2526,Q0VDG4,Secernin-3,SCRN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.741999999999997,,,,,,,,,,nonMatrisome
2526,2527,Q8IWY4,"Signal peptide, CUB and EGF-like domain-containing protein 1",SCUBE1,24.9824,,,24.2226,,23.6645,25.9692,25.6785,,25.2259,,26.7664,27.7804,27.4719,26.1846,29.1373,28.968000000000004,28.7962,29.6629,28.4646,28.6228,28.7943,24.7433,,,25.8731,26.5046,,25.4858,25.8351,25.829,25.6678,,,28.3984,27.4562,25.1237,28.6586,28.9899,28.8996,28.750999999999998,28.1436,28.0798,28.7928,,26.9016,27.2517,25.1598,25.4906,25.3337,27.5319,27.5925,27.1727,27.0037,26.9164,27.7646,27.093000000000004,28.5606,29.6396,30.1396,29.401,30.2431,29.2405,30.2771,30.2949,29.6732,NABA_SECRETED_FACTORS
2527,2528,Q8IX30,"Signal peptide, CUB and EGF-like domain-containing protein 3",SCUBE3,,,,,,,,,,,,25.7015,25.4866,,26.0912,27.1006,28.2665,26.6771,27.6108,27.4761,27.7129,25.7927,,,,,,,,,,,,,26.5043,27.3102,26.281999999999996,27.0798,27.2473,27.9501,27.8479,26.2929,28.0917,27.1531,,,,,,,26.7166,,,,,25.6411,,27.0756,,27.8435,27.3871,27.4355,26.9929,28.037,27.968000000000004,28.0756,NABA_SECRETED_FACTORS
2528,2529,P18827,Syndecan-1,SDC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2438,,,,,,,,,,,NABA_ECM_AFFILIATED
2529,2530,P34741,Syndecan-2,SDC2,24.1475,24.4372,,,,,,,,,,,24.1954,,24.1596,24.2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2614,,,,,,,,24.9345,,,,,,,,,,,NABA_ECM_AFFILIATED
2530,2531,O00560,Syntenin-1,SDCBP,,23.6867,,23.3264,23.4775,,,,,,,24.5914,25.2642,26.0666,25.7841,25.4167,,24.5157,,,,24.3022,,,,,,,,,,,,,24.0057,,,,,,,,,24.3354,,,,,,,,,,,,24.0731,,26.5716,,,,,,,,,nonMatrisome
2531,2532,Q99470,Stromal cell-derived factor 2,SDF2,21.2797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2532,2533,Q9HCN8,Stromal cell-derived factor 2-like protein 1,SDF2L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6801,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2533,2534,Q9BRK5,45 kDa calcium-binding protein,SDF4,25.2289,25.3551,24.7831,24.5649,,,24.6419,,,,25.2464,25.4447,25.0431,26.2862,,26.1461,,,,,,,25.5143,,,25.3819,25.9433,,25.4228,,,24.9405,26.6148,,26.1833,,,27.6319,,26.805,26.3069,,25.9878,26.7175,26.921,25.9475,26.2171,25.2711,25.6603,,26.6486,26.3079,,,27.5835,,25.6753,,,,,25.0196,,,,27.1154,nonMatrisome
2534,2535,P31040,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,26.9195,25.6146,,29.0164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4046,,,,,,21.6972,,,24.719,,25.7568,,,,,,,,,,,,,,,,,,,nonMatrisome
2535,2536,P21912,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",SDHB,27.0122,26.0092,24.3872,27.8753,25.0299,23.4864,24.4158,,,,,24.3905,24.1532,,,24.575,,,,,,,24.7265,,,,,,24.5704,24.3198,24.2677,24.7293,25.1476,,,,,,,,,,,,,24.2306,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2536,2537,Q58EX2,Protein sidekick-2,SDK2,,,,,,,,,,,,,,,,,,,,,,25.4757,,,,,,,,,,,,,,,,,,,,,,,26.288,24.9826,24.5083,,,,,,,,,,,,,,,,,,,,nonMatrisome
2537,2538,O95810,Serum deprivation-response protein,SDPR,27.1771,26.5667,,27.7498,,,,26.3645,,,,,,,,,,,,,,,24.6001,,,,,,,,,,,,,,,,,,,,,,,25.6897,,26.4084,,,,,,,,27.4435,27.8431,,,,,,,,,,nonMatrisome
2538,2539,P55735,Protein SEC13 homolog,SEC13,25.5437,26.733,,25.752,,,,,,,,,,,,,,,,,,,24.8124,,,,,,,,,,,,,,,,,,,,,,,,,25.4192,,,25.6611,,,,,,25.1059,,,,,,,,,,nonMatrisome
2539,2540,O75396,Vesicle-trafficking protein SEC22b,SEC22B,23.9763,24.9786,,24.4377,,,,,,,,,24.116,,,,,,,,,,24.4605,,,,,,,,,,,,,,,,,,,,,,,,,24.9726,,,,,,,,,,,,,,,,,,,nonMatrisome
2540,2541,Q15436,Protein transport protein Sec23A,SEC23A,24.7267,26.4663,,24.7556,23.049,,,,,,,24.5748,25.0105,,,,,,,,,,26.0032,,26.0891,,,,,,,,,,,,,,,,,,,,,,,26.4037,,,,,,,,,,,,,,,,,,,nonMatrisome
2541,2542,Q9Y6Y8,SEC23-interacting protein,SEC23IP,,24.4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2542,2543,P53992,Protein transport protein Sec24C,SEC24C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0323,,,,,nonMatrisome
2543,2544,O94855,Protein transport protein Sec24D,SEC24D,,22.7694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2544,2545,O94979,Protein transport protein Sec31A,SEC31A,24.5898,26.9518,,25.2439,,,,,,,,,,,,23.3113,,,,,,,24.8667,,,,,,,,,,,,,,,,,,,,,,,,,24.8662,,,,,,,,,,,,24.8139,,,,,,,nonMatrisome
2545,2546,Q9UGP8,Translocation protein SEC63 homolog,SEC63,,,,,,,,,,22.8232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2546,2547,Q13228,Selenium-binding protein 1,SELENBP1,29.0131,28.3077,26.1779,29.6989,24.9505,24.8573,,,,24.9909,23.6942,24.5107,26.7491,27.2019,25.4446,25.6788,,25.2316,25.014,24.5425,25.4337,25.3241,26.9945,25.7582,27.2374,26.2023,,25.9971,23.3269,,,,24.1716,27.3924,26.7174,,26.8012,25.8246,26.9088,,,,,,27.5541,26.8472,25.241,27.9676,,23.6516,25.0065,24.7557,,,24.2233,27.5998,26.7013,27.4411,28.8909,25.634,,,,,,24.7255,nonMatrisome
2547,2548,P14151,L-selectin,SELL,,,,,,,,,,25.3534,26.1377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2548,2549,Q8WWX9,Selenoprotein M,SELM,,,,,,,,,,,,,,,,,,,,,,,21.6699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2549,2550,P16109,P-selectin,SELP,,,,23.1631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1255,nonMatrisome
2550,2551,Q14563,Semaphorin-3A,SEMA3A,25.8066,,28.8051,,27.7788,29.2292,29.1473,29.3491,29.0933,29.4365,29.1718,27.2475,26.0029,27.3122,28.1441,25.9616,25.9452,,24.5934,,,25.9716,26.7155,28.6099,28.4849,29.2438,29.0405,29.4996,28.7692,29.4535,29.1129,28.7111,29.4322,,26.7826,26.9276,,,,,,,27.4788,,29.2437,28.0698,30.1342,26.3575,29.6277,29.8809,29.6761,30.0497,29.7819,29.941,30.5155,,,27.3186,,28.381,,27.1535,,,,,NABA_ECM_AFFILIATED
2551,2552,Q13214,Semaphorin-3B,SEMA3B,25.7234,23.2177,27.9657,25.006,27.2995,27.6329,27.0431,27.0649,27.389,27.5605,27.0304,27.0327,26.9048,26.8455,25.8416,27.5054,25.686,27.6525,26.8815,26.8906,27.8324,28.1794,28.8028,29.9871,28.5735,28.1858,28.7789,28.7644,27.6907,27.4562,28.1242,28.695,27.8858,27.4981,28.8996,28.6294,27.3085,27.0717,,25.3878,27.8436,28.8724,27.9704,28.8289,28.608,29.9355,27.9779,26.6428,28.0371,27.4567,27.6717,27.7803,28.3466,28.2394,27.9223,25.9366,27.0053,25.0362,27.3235,25.2666,27.7979,27.9614,27.9856,28.5968,27.9509,27.0232,NABA_ECM_AFFILIATED
2552,2553,Q99985,Semaphorin-3C,SEMA3C,27.0427,26.1976,28.5781,25.4292,28.2224,27.815,28.0297,27.8392,28.5418,28.0004,28.8892,27.9515,27.3709,26.6421,27.5786,30.4407,27.5319,30.57,29.7325,29.3592,29.9335,30.7115,28.4974,29.3972,28.1966,28.7629,29.1309,29.631999999999998,28.6369,28.8049,28.8811,28.5132,28.8638,26.5678,27.7708,27.671999999999997,28.3241,28.2327,27.9087,29.3865,30.3666,29.8418,29.7981,29.7173,29.0858,29.3693,29.1398,27.2428,28.8199,28.4479,28.3603,29.158,29.849,29.16,29.4155,26.3528,27.4654,26.8751,27.7758,27.2953,29.8321,29.2859,29.4624,30.2533,30.2564,29.0756,NABA_ECM_AFFILIATED
2553,2554,O95025,Semaphorin-3D,SEMA3D,,,,,22.95,25.3758,25.2488,,,26.1181,24.7252,,24.7886,26.4294,,24.4203,24.6885,26.2328,26.715,,24.7215,25.8956,,25.4999,,,26.0185,26.9429,25.8266,25.4897,,27.151,25.3848,,25.9134,,25.9333,,,25.5232,,,25.9622,25.2208,,,,,,,27.0086,26.8088,,26.6568,26.5427,,,25.4857,,,24.6026,26.3625,,,,25.2485,NABA_ECM_AFFILIATED
2554,2555,O15041,Semaphorin-3E,SEMA3E,26.412,,26.5332,24.7514,25.5976,26.3833,26.1845,,26.0386,25.8175,25.9183,26.6756,26.7591,,25.9142,27.1139,25.8414,26.6348,24.7431,,,26.3608,28.1268,29.7957,25.2149,28.752,27.6772,,26.5745,27.0915,26.910999999999998,26.301,24.6229,25.4799,26.6895,,25.8923,26.5885,26.5007,26.7641,28.1204,26.5518,25.1374,26.4078,27.9057,28.7181,25.5856,,25.5572,25.3437,,26.9565,,,25.5406,,,25.6802,,,,24.8253,25.348000000000003,,,25.1271,NABA_ECM_AFFILIATED
2555,2556,P49903,"Selenide, water dikinase 1",SEPHS1,23.9422,25.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonMatrisome
2556,2557,P49908,Selenoprotein P,SEPP1,25.5319,26.849,29.4876,25.5506,29.2202,28.7893,27.999000000000002,28.8459,28.6845,27.8045,28.9562,24.6679,25.4352,,,26.2993,,27.6837,27.6695,,27.6651,28.0955,25.6676,27.199,27.9943,26.6615,26.4767,28.5034,27.5691,27.2759,29.3647,27.0636,29.0552,25.225,25.8263,,,,28.4647,26.0105,25.1619,26.7841,27.016,26.7217,,25.4967,27.9713,26.9626,,,,,26.9633,,,24.8113,25.4678,,,25.5377,26.6786,27.1992,27.0199,28.1185,27.3189,26.8376,nonMatrisome
2557,2558,Q8NC51,Plasminogen activator inhibitor 1 RNA-binding protein,SERBP1,24.0996,25.0674,,24.8505,,,,,,,,,,,,,24.5354,,,,,25.2703,25.4258,,25.9629,,,,,,,,,,,,25.795,,,,,,,,,,,25.295,,,,,,,,24.6379,,,,,,,,,,,nonMatrisome
2558,2559,P01009,Alpha-1-antitrypsin;Short peptide from AAT,SERPINA1,35.7585,35.7018,35.8832,34.9035,37.2635,36.6849,37.2678,36.3265,36.7157,36.6964,37.7151,36.0073,33.6049,33.9794,32.4486,34.595,34.2899,34.5783,34.6644,34.4371,34.7286,34.5417,34.7065,35.4763,35.3586,34.7131,36.6564,36.5432,37.2497,36.9488,36.4234,36.2488,36.9597,32.5557,33.6778,32.8891,33.3351,34.004,33.9942,34.2155,34.6462,34.5454,34.4514,34.3916,33.3919,34.7389,34.1271,35.124,33.3549,33.9702,34.6434,35.2819,34.8156,34.6758,35.3992,33.8364,33.0996,33.8906,34.5137,33.4151,34.2051,34.3061,34.5039,34.7679,34.2115,34.7599,NABA_ECM_REGULATORS
2559,2560,Q9UK55,Protein Z-dependent protease inhibitor,SERPINA10,25.1954,27.7759,30.343000000000004,25.1107,29.6583,29.2416,28.6007,29.301,29.1419,27.6858,28.9891,25.3958,,,25.822,,,,,,,,26.3207,27.9302,28.235,25.7203,25.7647,,28.2696,26.7268,29.9494,26.8269,28.5534,,23.9091,22.2467,,,,,,,,,,25.0121,28.033,25.926,,,,,27.6735,,,,,,,,,,,,25.5716,,NABA_ECM_REGULATORS
2560,2561,P01011,Alpha-1-antichymotrypsin;Alpha-1-antichymotrypsin His-Pro-less,SERPINA3,32.9123,33.5165,33.9849,32.9031,34.8862,34.2477,35.5992,34.7848,34.9194,34.9349,35.5769,32.817,31.0449,31.7832,30.1705,32.3625,32.2769,33.0366,33.0123,32.6841,32.9132,32.771,31.7842,32.677,32.9306,32.4796,33.5044,33.5545,34.5803,34.0545,33.9737,33.6675,34.3105,30.6122,30.9856,30.8754,31.5268,31.5398,32.4402,32.5125,32.6002,32.1706,32.5051,32.1054,31.4951,32.9063,32.1,32.7062,32.1697,32.4525,32.8369,32.894,32.9701,33.4455,33.5734,32.4295,31.31,32.3091,32.4985,32.2378,32.7926,32.7785,32.2145,32.9609,32.8178,32.2447,NABA_ECM_REGULATORS
2561,2562,P29622,Kallistatin,SERPINA4,26.397,27.7262,31.139,25.0372,31.2785,31.3777,31.6689,31.3353,32.0076,31.0394,31.9374,30.3982,25.2485,24.5893,,24.3015,,,,,,22.8172,27.4728,29.916,29.8325,29.0438,30.3841,28.8209,31.8175,30.969,32.0682,30.8845,32.0343,,26.4799,,25.1613,25.7541,,,,,,,27.0432,27.0662,29.5719,26.9938,27.6203,28.1689,28.4593,28.0213,31.0283,28.8425,30.0953,24.5465,23.9419,24.0513,,,24.2125,,,,,,NABA_ECM_REGULATORS
2562,2563,P05154,Plasma serine protease inhibitor,SERPINA5,28.7892,28.3542,30.7267,26.0993,31.857,31.4248,32.9943,31.8274,32.007,32.8863,32.1666,32.1795,32.0858,32.5071,31.7453,34.289,33.83,34.6971,34.3863,33.8877,34.2839,34.2621,31.3526,32.8422,30.3683,32.5722,33.1763,32.7216,32.4891,32.3858,31.3479,33.0439,31.8152,30.9456,33.0704,32.372,31.9925,33.5352,34.0273,34.2183,34.1114,34.0744,34.1605,34.1823,32.7774,33.0514,31.9452,29.7374,32.5225,33.3304,32.9905,33.8491,32.7387,33.4198,33.6631,31.1666,32.0914,32.5906,32.9645,33.5315,34.0413,33.9683,33.6255,34.461999999999996,34.1144,34.075,NABA_ECM_REGULATORS
2563,2564,P08185,Corticosteroid-binding globulin,SERPINA6,26.6887,27.6669,28.7774,26.3882,29.7171,28.6607,31.0464,29.5761,29.9796,29.9396,30.7342,24.9944,24.8069,,,25.0167,,,,,26.4314,,26.9542,28.0472,27.9461,27.3027,29.6289,26.5677,30.47,29.6286,30.1841,29.5517,30.316999999999997,,,,,,,,25.8427,26.0916,27.0889,26.2135,25.1923,25.2289,26.4337,25.5585,,26.8098,25.7232,27.2117,27.6799,28.1241,27.6853,24.276999999999997,,25.7016,25.8115,25.8262,25.1711,,,,,24.1484,NABA_ECM_REGULATORS
2564,2565,P05543,Thyroxine-binding globulin,SERPINA7,25.9642,26.6164,27.7434,25.6601,28.3057,27.6811,29.2879,28.5256,28.5385,29.1775,29.6457,28.0741,,,,,,,,,,,24.76,25.9449,26.2848,,27.6298,,28.7784,28.5149,27.8749,27.9827,28.206,,,,,,,,,,,,,,,24.7874,,,,24.4301,,,,,,,,,24.8669,,,,,,NABA_ECM_REGULATORS
2565,2566,P30740,Leukocyte elastase inhibitor,SERPINB1,28.5852,28.3718,25.1324,29.2058,23.4373,23.4142,,,,23.7417,24.6787,23.6329,26.7568,26.072,25.5249,25.2972,,,,,,25.0524,27.9416,26.434,,26.7517,24.7294,,23.8939,,,,,26.77,26.4236,,27.2463,,,,,,,,27.3513,26.816,25.6434,27.8335,,,24.7256,,,24.4079,,27.0881,26.8327,26.8436,28.9157,,,,,,,,NABA_ECM_REGULATORS
2566,2567,Q96P63,Serpin B12,SERPINB12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5476,,,,,,,,,,,,,,,NABA_ECM_REGULATORS
2567,2568,P05120,Plasminogen activator inhibitor 2,SERPINB2,,,,,,,,,,,,,,24.2513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NABA_ECM_REGULATORS
2568,2569,P29508,Serpin B3,SERPINB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6828,,,,,,,,,,,,,,,NABA_ECM_REGULATORS
2569,2570,P35237,Serpin B6,SERPINB6,25.3605,27.2127,,25.5481,,24.5262,,,,,,26.2049,26.441,26.506,25.6077,25.509,,,,,26.1423,,26.1054,25.9748,26.432,,,,,,,,24.3074,26.7798,25.9832,,,25.5405,,,,,,,26.1289,26.4431,25.0604,25.9938,,,,,,,26.0506,26.2663,26.0839,25.9945,26.0883,24.9433,,,,,,,NABA_ECM_REGULATORS
2570,2571,P50453,Serpin B9,SERPINB9,,,,,,,,,,,,,24.9631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NABA_ECM_REGULATORS
2571,2572,P01008,Antithrombin-III,SERPINC1,32.5072,32.0056,33.5506,31.4667,34.4711,34.5855,34.9774,34.0314,34.3111,34.5416,35.2856,33.5034,29.5357,28.5451,28.7537,27.1617,20.9174,23.9221,22.2378,24.9724,22.4728,,30.9897,31.8629,31.7603,31.2739,32.7736,32.6363,34.3476,34.1777,33.735,34.039,34.3248,29.6205,28.2865,23.601999999999997,28.5545,,22.7188,25.2667,,22.4832,24.6462,23.6706,28.4507,30.0554,31.3876,31.6639,29.5115,29.9505,30.9772,29.1198,31.4588,30.8679,32.2856,29.7418,29.0235,30.1166,29.3251,,,,,,26.5667,,NABA_ECM_REGULATORS
